icon_entry_crosshair	crosshair	IconCrosshair
icon_entry_crown	crown	IconCrown
icon_entry_cuboid	cuboid	IconCuboid
icon_entry_cup_soda	cup-soda	IconCupSoda
icon_entry_currency	currency	IconCurrency
icon_entry_cylinder	cylinder	IconCylinder
icon_entry_dam	dam	IconDam
icon_entry_database_backup	database-backup	IconDatabaseBackup
icon_entry_database_search	database-search	IconDatabaseSearch
icon_entry_database_zap	database-zap	IconDatabaseZap
icon_entry_database	database	IconDatabase
icon_entry_decimals_arrow_left	decimals-arrow-left	IconDecimalsArrowLeft
icon_entry_decimals_arrow_right	decimals-arrow-right	IconDecimalsArrowRight
icon_entry_delete	delete	IconDelete
icon_entry_dessert	dessert	IconDessert
icon_entry_diameter	diameter	IconDiameter
icon_entry_diamond_minus	diamond-minus	IconDiamondMinus
icon_entry_diamond_percent	diamond-percent	IconDiamondPercent
icon_entry_diamond_plus	diamond-plus	IconDiamondPlus
icon_entry_diamond	diamond	IconDiamond
icon_entry_dice_1	dice-1	IconDice1
icon_entry_dice_2	dice-2	IconDice2
icon_entry_dice_3	dice-3	IconDice3
icon_entry_dice_4	dice-4	IconDice4
icon_entry_dice_5	dice-5	IconDice5
icon_entry_dice_6	dice-6	IconDice6
icon_entry_dices	dices	IconDices
icon_entry_diff	diff	IconDiff
icon_entry_disc_2	disc-2	IconDisc2
icon_entry_disc_3	disc-3	IconDisc3
icon_entry_disc_album	disc-album	IconDiscAlbum
icon_entry_disc	disc	IconDisc
icon_entry_divide	divide	IconDivide
icon_entry_dna_off	dna-off	IconDnaOff
icon_entry_dna	dna	IconDna
icon_entry_dock	dock	IconDock
icon_entry_dog	dog	IconDog
icon_entry_dollar_sign	dollar-sign	IconDollarSign
icon_entry_donut	donut	IconDonut
icon_entry_door_closed_locked	door-closed-locked	IconDoorClosedLocked
icon_entry_door_closed	door-closed	IconDoorClosed
icon_entry_door_open	door-open	IconDoorOpen
icon_entry_dot	dot	IconDot
icon_entry_download	download	IconDownload
icon_entry_drafting_compass	drafting-compass	IconDraftingCompass
icon_entry_drama	drama	IconDrama
icon_entry_dribbble	dribbble	IconDribbble
icon_entry_drill	drill	IconDrill
icon_entry_drone	drone	IconDrone
icon_entry_droplet_off	droplet-off	IconDropletOff
icon_entry_droplet	droplet	IconDroplet
icon_entry_droplets	droplets	IconDroplets
icon_entry_drum	drum	IconDrum
icon_entry_drumstick	drumstick	IconDrumstick
icon_entry_dumbbell	dumbbell	IconDumbbell
icon_entry_ear_off	ear-off	IconEarOff
icon_entry_ear	ear	IconEar
icon_entry_earth_lock	earth-lock	IconEarthLock
icon_entry_earth	earth	IconEarth
icon_entry_eclipse	eclipse	IconEclipse
icon_entry_egg_fried	egg-fried	IconEggFried
icon_entry_egg_off	egg-off	IconEggOff
icon_entry_egg	egg	IconEgg
icon_entry_ellipse	ellipse	IconEllipse
icon_entry_ellipsis_vertical	ellipsis-vertical	IconEllipsisVertical
icon_entry_ellipsis	ellipsis	IconEllipsis
icon_entry_equal_approximately	equal-approximately	IconEqualApproximately
icon_entry_equal_not	equal-not	IconEqualNot
icon_entry_equal	equal	IconEqual
icon_entry_eraser	eraser	IconEraser
icon_entry_ethernet_port	ethernet-port	IconEthernetPort
icon_entry_euro	euro	IconEuro
icon_entry_ev_charger	ev-charger	IconEvCharger
icon_entry_expand	expand	IconExpand
icon_entry_external_link	external-link	IconExternalLink
icon_entry_eye_closed	eye-closed	IconEyeClosed
icon_entry_eye_off	eye-off	IconEyeOff
icon_entry_eye	eye	IconEye
icon_entry_facebook	facebook	IconFacebook
icon_entry_factory	factory	IconFactory
icon_entry_fan	fan	IconFan
icon_entry_fast_forward	fast-forward	IconFastForward
icon_entry_feather	feather	IconFeather
icon_entry_fence	fence	IconFence
icon_entry_ferris_wheel	ferris-wheel	IconFerrisWheel
icon_entry_figma	figma	IconFigma
icon_entry_file_archive	file-archive	IconFileArchive
icon_entry_file_axis_3d	file-axis-3d	IconFileAxis3d
icon_entry_file_badge	file-badge	IconFileBadge
icon_entry_file_box	file-box	IconFileBox
icon_entry_file_braces_corner	file-braces-corner	IconFileBracesCorner
icon_entry_file_braces	file-braces	IconFileBraces
icon_entry_file_chart_column_increasing	file-chart-column-increasing	IconFileChartColumnIncreasing
icon_entry_file_chart_column	file-chart-column	IconFileChartColumn
icon_entry_file_chart_line	file-chart-line	IconFileChartLine
icon_entry_file_chart_pie	file-chart-pie	IconFileChartPie
icon_entry_file_check_corner	file-check-corner	IconFileCheckCorner
icon_entry_file_check	file-check	IconFileCheck
icon_entry_file_clock	file-clock	IconFileClock
icon_entry_file_code_corner	file-code-corner	IconFileCodeCorner
icon_entry_file_code	file-code	IconFileCode
icon_entry_file_cog	file-cog	IconFileCog
icon_entry_file_diff	file-diff	IconFileDiff
icon_entry_file_digit	file-digit	IconFileDigit
icon_entry_file_down	file-down	IconFileDown
icon_entry_file_exclamation_point	file-exclamation-point	IconFileExclamationPoint
icon_entry_file_headphone	file-headphone	IconFileHeadphone
icon_entry_file_heart	file-heart	IconFileHeart
icon_entry_file_image	file-image	IconFileImage
icon_entry_file_input	file-input	IconFileInput
icon_entry_file_key	file-key	IconFileKey
icon_entry_file_lock	file-lock	IconFileLock
icon_entry_file_minus_corner	file-minus-corner	IconFileMinusCorner
icon_entry_file_minus	file-minus	IconFileMinus
icon_entry_file_music	file-music	IconFileMusic
icon_entry_file_output	file-output	IconFileOutput
icon_entry_file_pen_line	file-pen-line	IconFilePenLine
icon_entry_file_pen	file-pen	IconFilePen
icon_entry_file_play	file-play	IconFilePlay
icon_entry_file_plus_corner	file-plus-corner	IconFilePlusCorner
icon_entry_file_plus	file-plus	IconFilePlus
icon_entry_file_question_mark	file-question-mark	IconFileQuestionMark
icon_entry_file_scan	file-scan	IconFileScan
icon_entry_file_search_corner	file-search-corner	IconFileSearchCorner
icon_entry_file_search	file-search	IconFileSearch
icon_entry_file_signal	file-signal	IconFileSignal
icon_entry_file_sliders	file-sliders	IconFileSliders
icon_entry_file_spreadsheet	file-spreadsheet	IconFileSpreadsheet
icon_entry_file_stack	file-stack	IconFileStack
icon_entry_file_symlink	file-symlink	IconFileSymlink
icon_entry_file_terminal	file-terminal	IconFileTerminal
icon_entry_file_text	file-text	IconFileText
icon_entry_file_type_corner	file-type-corner	IconFileTypeCorner
icon_entry_file_type	file-type	IconFileType
icon_entry_file_up	file-up	IconFileUp
icon_entry_file_user	file-user	IconFileUser
icon_entry_file_video_camera	file-video-camera	IconFileVideoCamera
icon_entry_file_volume	file-volume	IconFileVolume
icon_entry_file_x_corner	file-x-corner	IconFileXCorner
icon_entry_file_x	file-x	IconFileX
icon_entry_file	file	IconFile
icon_entry_files	files	IconFiles
icon_entry_film	film	IconFilm
icon_entry_fingerprint_pattern	fingerprint-pattern	IconFingerprintPattern
icon_entry_fire_extinguisher	fire-extinguisher	IconFireExtinguisher
icon_entry_fish_off	fish-off	IconFishOff
icon_entry_fish_symbol	fish-symbol	IconFishSymbol
icon_entry_fish	fish	IconFish
icon_entry_fishing_hook	fishing-hook	IconFishingHook
icon_entry_fishing_rod	fishing-rod	IconFishingRod
icon_entry_flag_off	flag-off	IconFlagOff
icon_entry_flag_triangle_left	flag-triangle-left	IconFlagTriangleLeft
icon_entry_flag_triangle_right	flag-triangle-right	IconFlagTriangleRight
icon_entry_flag	flag	IconFlag
icon_entry_flame_kindling	flame-kindling	IconFlameKindling
icon_entry_flame	flame	IconFlame
icon_entry_flashlight_off	flashlight-off	IconFlashlightOff
icon_entry_flashlight	flashlight	IconFlashlight
icon_entry_flask_conical_off	flask-conical-off	IconFlaskConicalOff
icon_entry_flask_conical	flask-conical	IconFlaskConical
icon_entry_flask_round	flask-round	IconFlaskRound
icon_entry_flip_horizontal_2	flip-horizontal-2	IconFlipHorizontal2
icon_entry_flip_vertical_2	flip-vertical-2	IconFlipVertical2
icon_entry_flower_2	flower-2	IconFlower2
icon_entry_flower	flower	IconFlower
icon_entry_focus	focus	IconFocus
icon_entry_fold_horizontal	fold-horizontal	IconFoldHorizontal
icon_entry_fold_vertical	fold-vertical	IconFoldVertical
icon_entry_folder_archive	folder-archive	IconFolderArchive
icon_entry_folder_check	folder-check	IconFolderCheck
icon_entry_folder_clock	folder-clock	IconFolderClock
icon_entry_folder_closed	folder-closed	IconFolderClosed
icon_entry_folder_code	folder-code	IconFolderCode
icon_entry_folder_cog	folder-cog	IconFolderCog
icon_entry_folder_dot	folder-dot	IconFolderDot
icon_entry_folder_down	folder-down	IconFolderDown
icon_entry_folder_git_2	folder-git-2	IconFolderGit2
icon_entry_folder_git	folder-git	IconFolderGit
icon_entry_folder_heart	folder-heart	IconFolderHeart
icon_entry_folder_input	folder-input	IconFolderInput
icon_entry_folder_kanban	folder-kanban	IconFolderKanban
icon_entry_folder_key	folder-key	IconFolderKey
icon_entry_folder_lock	folder-lock	IconFolderLock
icon_entry_folder_minus	folder-minus	IconFolderMinus
icon_entry_folder_open_dot	folder-open-dot	IconFolderOpenDot
icon_entry_folder_open	folder-open	IconFolderOpen
icon_entry_folder_output	folder-output	IconFolderOutput
icon_entry_folder_pen	folder-pen	IconFolderPen
icon_entry_folder_plus	folder-plus	IconFolderPlus
icon_entry_folder_root	folder-root	IconFolderRoot
icon_entry_folder_search_2	folder-search-2	IconFolderSearch2
icon_entry_folder_search	folder-search	IconFolderSearch
icon_entry_folder_symlink	folder-symlink	IconFolderSymlink
icon_entry_folder_sync	folder-sync	IconFolderSync
icon_entry_folder_tree	folder-tree	IconFolderTree
icon_entry_folder_up	folder-up	IconFolderUp
icon_entry_folder_x	folder-x	IconFolderX
icon_entry_folder	folder	IconFolder
icon_entry_folders	folders	IconFolders
icon_entry_footprints	footprints	IconFootprints
icon_entry_forklift	forklift	IconForklift
icon_entry_form	form	IconForm
icon_entry_forward	forward	IconForward
icon_entry_frame	frame	IconFrame
icon_entry_framer	framer	IconFramer
icon_entry_frown	frown	IconFrown
icon_entry_fuel	fuel	IconFuel
icon_entry_fullscreen	fullscreen	IconFullscreen
icon_entry_funnel_plus	funnel-plus	IconFunnelPlus
icon_entry_funnel_x	funnel-x	IconFunnelX
icon_entry_funnel	funnel	IconFunnel
icon_entry_gallery_horizontal_end	gallery-horizontal-end	IconGalleryHorizontalEnd
icon_entry_gallery_horizontal	gallery-horizontal	IconGalleryHorizontal
icon_entry_gallery_thumbnails	gallery-thumbnails	IconGalleryThumbnails
icon_entry_gallery_vertical_end	gallery-vertical-end	IconGalleryVerticalEnd
icon_entry_gallery_vertical	gallery-vertical	IconGalleryVertical
icon_entry_gamepad_2	gamepad-2	IconGamepad2
icon_entry_gamepad_directional	gamepad-directional	IconGamepadDirectional
icon_entry_gamepad	gamepad	IconGamepad
icon_entry_gauge	gauge	IconGauge
icon_entry_gavel	gavel	IconGavel
icon_entry_gem	gem	IconGem
icon_entry_georgian_lari	georgian-lari	IconGeorgianLari
icon_entry_ghost	ghost	IconGhost
icon_entry_gift	gift	IconGift
icon_entry_git_branch_minus	git-branch-minus	IconGitBranchMinus
icon_entry_git_branch_plus	git-branch-plus	IconGitBranchPlus
icon_entry_git_branch	git-branch	IconGitBranch
icon_entry_git_commit_horizontal	git-commit-horizontal	IconGitCommitHorizontal
icon_entry_git_commit_vertical	git-commit-vertical	IconGitCommitVertical
icon_entry_git_compare_arrows	git-compare-arrows	IconGitCompareArrows
icon_entry_git_compare	git-compare	IconGitCompare
icon_entry_git_fork	git-fork	IconGitFork
icon_entry_git_graph	git-graph	IconGitGraph
icon_entry_git_merge_conflict	git-merge-conflict	IconGitMergeConflict
icon_entry_git_merge	git-merge	IconGitMerge
icon_entry_git_pull_request_arrow	git-pull-request-arrow	IconGitPullRequestArrow
icon_entry_git_pull_request_closed	git-pull-request-closed	IconGitPullRequestClosed
icon_entry_git_pull_request_create_arrow	git-pull-request-create-arrow	IconGitPullRequestCreateArrow
icon_entry_git_pull_request_create	git-pull-request-create	IconGitPullRequestCreate
icon_entry_git_pull_request_draft	git-pull-request-draft	IconGitPullRequestDraft
icon_entry_git_pull_request	git-pull-request	IconGitPullRequest
icon_entry_github	github	IconGithub
icon_entry_gitlab	gitlab	IconGitlab
icon_entry_glass_water	glass-water	IconGlassWater
icon_entry_glasses	glasses	IconGlasses
icon_entry_globe_lock	globe-lock	IconGlobeLock
icon_entry_globe_off	globe-off	IconGlobeOff
icon_entry_globe_x	globe-x	IconGlobeX
icon_entry_globe	globe	IconGlobe
icon_entry_goal	goal	IconGoal
icon_entry_gpu	gpu	IconGpu
icon_entry_graduation_cap	graduation-cap	IconGraduationCap
icon_entry_grape	grape	IconGrape
icon_entry_grid_2x2_check	grid-2x2-check	IconGrid2x2Check
icon_entry_grid_2x2_plus	grid-2x2-plus	IconGrid2x2Plus
icon_entry_grid_2x2_x	grid-2x2-x	IconGrid2x2X
icon_entry_grid_2x2	grid-2x2	IconGrid2x2
icon_entry_grid_3x2	grid-3x2	IconGrid3x2
icon_entry_grid_3x3	grid-3x3	IconGrid3x3
icon_entry_grip_horizontal	grip-horizontal	IconGripHorizontal
icon_entry_grip_vertical	grip-vertical	IconGripVertical
icon_entry_grip	grip	IconGrip
icon_entry_group	group	IconGroup
icon_entry_guitar	guitar	IconGuitar
icon_entry_ham	ham	IconHam
icon_entry_hamburger	hamburger	IconHamburger
icon_entry_hammer	hammer	IconHammer
icon_entry_hand_coins	hand-coins	IconHandCoins
icon_entry_hand_fist	hand-fist	IconHandFist
icon_entry_hand_grab	hand-grab	IconHandGrab
icon_entry_hand_heart	hand-heart	IconHandHeart
icon_entry_hand_helping	hand-helping	IconHandHelping
icon_entry_hand_metal	hand-metal	IconHandMetal
icon_entry_hand_platter	hand-platter	IconHandPlatter
icon_entry_hand	hand	IconHand
icon_entry_handbag	handbag	IconHandbag
icon_entry_handshake	handshake	IconHandshake
icon_entry_hard_drive_download	hard-drive-download	IconHardDriveDownload
icon_entry_hard_drive_upload	hard-drive-upload	IconHardDriveUpload
icon_entry_hard_drive	hard-drive	IconHardDrive
icon_entry_hard_hat	hard-hat	IconHardHat
icon_entry_hash	hash	IconHash
icon_entry_hat_glasses	hat-glasses	IconHatGlasses
icon_entry_haze	haze	IconHaze
icon_entry_hd	hd	IconHd
icon_entry_hdmi_port	hdmi-port	IconHdmiPort
icon_entry_heading_1	heading-1	IconHeading1
icon_entry_heading_2	heading-2	IconHeading2
icon_entry_heading_3	heading-3	IconHeading3
icon_entry_heading_4	heading-4	IconHeading4
icon_entry_heading_5	heading-5	IconHeading5
icon_entry_heading_6	heading-6	IconHeading6
icon_entry_heading	heading	IconHeading
icon_entry_headphone_off	headphone-off	IconHeadphoneOff
icon_entry_headphones	headphones	IconHeadphones
icon_entry_headset	headset	IconHeadset
icon_entry_heart_crack	heart-crack	IconHeartCrack
icon_entry_heart_handshake	heart-handshake	IconHeartHandshake
icon_entry_heart_minus	heart-minus	IconHeartMinus
icon_entry_heart_off	heart-off	IconHeartOff
icon_entry_heart_plus	heart-plus	IconHeartPlus
icon_entry_heart_pulse	heart-pulse	IconHeartPulse
icon_entry_heart	heart	IconHeart
icon_entry_heater	heater	IconHeater
icon_entry_helicopter	helicopter	IconHelicopter
icon_entry_hexagon	hexagon	IconHexagon
icon_entry_highlighter	highlighter	IconHighlighter
icon_entry_history	history	IconHistory
icon_entry_hop_off	hop-off	IconHopOff
icon_entry_hop	hop	IconHop
icon_entry_hospital	hospital	IconHospital
icon_entry_hotel	hotel	IconHotel
icon_entry_hourglass	hourglass	IconHourglass
icon_entry_house_heart	house-heart	IconHouseHeart
icon_entry_house_plug	house-plug	IconHousePlug
icon_entry_house_plus	house-plus	IconHousePlus
icon_entry_house_wifi	house-wifi	IconHouseWifi
icon_entry_house	house	IconHouse
icon_entry_ice_cream_bowl	ice-cream-bowl	IconIceCreamBowl
icon_entry_ice_cream_cone	ice-cream-cone	IconIceCreamCone
icon_entry_id_card_lanyard	id-card-lanyard	IconIdCardLanyard
icon_entry_id_card	id-card	IconIdCard
icon_entry_image_down	image-down	IconImageDown
icon_entry_image_minus	image-minus	IconImageMinus
icon_entry_image_off	image-off	IconImageOff
icon_entry_image_play	image-play	IconImagePlay
icon_entry_image_plus	image-plus	IconImagePlus
icon_entry_image_up	image-up	IconImageUp
icon_entry_image_upscale	image-upscale	IconImageUpscale
icon_entry_image	image	IconImage
icon_entry_images	images	IconImages
icon_entry_import	import	IconImport
icon_entry_inbox	inbox	IconInbox
icon_entry_indian_rupee	indian-rupee	IconIndianRupee
icon_entry_infinity	infinity	IconInfinity
icon_entry_info	info	IconInfo
icon_entry_inspection_panel	inspection-panel	IconInspectionPanel
icon_entry_instagram	instagram	IconInstagram
icon_entry_italic	italic	IconItalic
icon_entry_iteration_ccw	iteration-ccw	IconIterationCcw
icon_entry_iteration_cw	iteration-cw	IconIterationCw
icon_entry_japanese_yen	japanese-yen	IconJapaneseYen
icon_entry_joystick	joystick	IconJoystick
icon_entry_kanban	kanban	IconKanban
icon_entry_kayak	kayak	IconKayak
icon_entry_key_round	key-round	IconKeyRound
icon_entry_key_square	key-square	IconKeySquare
icon_entry_key	key	IconKey
icon_entry_keyboard_music	keyboard-music	IconKeyboardMusic
icon_entry_keyboard_off	keyboard-off	IconKeyboardOff
icon_entry_keyboard	keyboard	IconKeyboard
icon_entry_lamp_ceiling	lamp-ceiling	IconLampCeiling
icon_entry_lamp_desk	lamp-desk	IconLampDesk
icon_entry_lamp_floor	lamp-floor	IconLampFloor
icon_entry_lamp_wall_down	lamp-wall-down	IconLampWallDown
icon_entry_lamp_wall_up	lamp-wall-up	IconLampWallUp
icon_entry_lamp	lamp	IconLamp
icon_entry_land_plot	land-plot	IconLandPlot
icon_entry_landmark	landmark	IconLandmark
icon_entry_languages	languages	IconLanguages
icon_entry_laptop_minimal_check	laptop-minimal-check	IconLaptopMinimalCheck
icon_entry_laptop_minimal	laptop-minimal	IconLaptopMinimal
icon_entry_laptop	laptop	IconLaptop
icon_entry_lasso_select	lasso-select	IconLassoSelect
icon_entry_lasso	lasso	IconLasso
icon_entry_laugh	laugh	IconLaugh
icon_entry_layers_2	layers-2	IconLayers2
icon_entry_layers_plus	layers-plus	IconLayersPlus
icon_entry_layers	layers	IconLayers
icon_entry_layout_dashboard	layout-dashboard	IconLayoutDashboard
icon_entry_layout_grid	layout-grid	IconLayoutGrid
icon_entry_layout_list	layout-list	IconLayoutList
icon_entry_layout_panel_left	layout-panel-left	IconLayoutPanelLeft
icon_entry_layout_panel_top	layout-panel-top	IconLayoutPanelTop
icon_entry_layout_template	layout-template	IconLayoutTemplate
icon_entry_leaf	leaf	IconLeaf
icon_entry_leafy_green	leafy-green	IconLeafyGreen
icon_entry_lectern	lectern	IconLectern
icon_entry_lens_concave	lens-concave	IconLensConcave
icon_entry_lens_convex	lens-convex	IconLensConvex
icon_entry_library_big	library-big	IconLibraryBig
icon_entry_library	library	IconLibrary
icon_entry_life_buoy	life-buoy	IconLifeBuoy
icon_entry_ligature	ligature	IconLigature
icon_entry_lightbulb_off	lightbulb-off	IconLightbulbOff
icon_entry_lightbulb	lightbulb	IconLightbulb
icon_entry_line_dot_right_horizontal	line-dot-right-horizontal	IconLineDotRightHorizontal
icon_entry_line_squiggle	line-squiggle	IconLineSquiggle
icon_entry_link_2_off	link-2-off	IconLink2Off
icon_entry_link_2	link-2	IconLink2
icon_entry_link	link	IconLink
icon_entry_linkedin	linkedin	IconLinkedin
icon_entry_list_check	list-check	IconListCheck
icon_entry_list_checks	list-checks	IconListChecks
icon_entry_list_chevrons_down_up	list-chevrons-down-up	IconListChevronsDownUp
icon_entry_list_chevrons_up_down	list-chevrons-up-down	IconListChevronsUpDown
icon_entry_list_collapse	list-collapse	IconListCollapse
icon_entry_list_end	list-end	IconListEnd
icon_entry_list_filter_plus	list-filter-plus	IconListFilterPlus
icon_entry_list_filter	list-filter	IconListFilter
icon_entry_list_indent_decrease	list-indent-decrease	IconListIndentDecrease
icon_entry_list_indent_increase	list-indent-increase	IconListIndentIncrease
icon_entry_list_minus	list-minus	IconListMinus
icon_entry_list_music	list-music	IconListMusic
icon_entry_list_ordered	list-ordered	IconListOrdered
icon_entry_list_plus	list-plus	IconListPlus
icon_entry_list_restart	list-restart	IconListRestart
icon_entry_list_start	list-start	IconListStart
icon_entry_list_todo	list-todo	IconListTodo
icon_entry_list_tree	list-tree	IconListTree
icon_entry_list_video	list-video	IconListVideo
icon_entry_list_x	list-x	IconListX
icon_entry_list	list	IconList
icon_entry_loader_circle	loader-circle	IconLoaderCircle
icon_entry_loader_pinwheel	loader-pinwheel	IconLoaderPinwheel
icon_entry_loader	loader	IconLoader
icon_entry_locate_fixed	locate-fixed	IconLocateFixed
icon_entry_locate_off	locate-off	IconLocateOff
icon_entry_locate	locate	IconLocate
icon_entry_lock_keyhole_open	lock-keyhole-open	IconLockKeyholeOpen
icon_entry_lock_keyhole	lock-keyhole	IconLockKeyhole
icon_entry_lock_open	lock-open	IconLockOpen
icon_entry_lock	lock	IconLock
icon_entry_log_in	log-in	IconLogIn
icon_entry_log_out	log-out	IconLogOut
icon_entry_logs	logs	IconLogs
icon_entry_lollipop	lollipop	IconLollipop
icon_entry_luggage	luggage	IconLuggage
icon_entry_magnet	magnet	IconMagnet
icon_entry_mail_check	mail-check	IconMailCheck
icon_entry_mail_minus	mail-minus	IconMailMinus
icon_entry_mail_open	mail-open	IconMailOpen
icon_entry_mail_plus	mail-plus	IconMailPlus
icon_entry_mail_question_mark	mail-question-mark	IconMailQuestionMark
icon_entry_mail_search	mail-search	IconMailSearch
icon_entry_mail_warning	mail-warning	IconMailWarning
icon_entry_mail_x	mail-x	IconMailX
icon_entry_mail	mail	IconMail
icon_entry_mailbox	mailbox	IconMailbox
icon_entry_mails	mails	IconMails
icon_entry_map_minus	map-minus	IconMapMinus
icon_entry_map_pin_check_inside	map-pin-check-inside	IconMapPinCheckInside
icon_entry_map_pin_check	map-pin-check	IconMapPinCheck
icon_entry_map_pin_house	map-pin-house	IconMapPinHouse
icon_entry_map_pin_minus_inside	map-pin-minus-inside	IconMapPinMinusInside
icon_entry_map_pin_minus	map-pin-minus	IconMapPinMinus
icon_entry_map_pin_off	map-pin-off	IconMapPinOff
icon_entry_map_pin_pen	map-pin-pen	IconMapPinPen
icon_entry_map_pin_plus_inside	map-pin-plus-inside	IconMapPinPlusInside
icon_entry_map_pin_plus	map-pin-plus	IconMapPinPlus
icon_entry_map_pin_x_inside	map-pin-x-inside	IconMapPinXInside
icon_entry_map_pin_x	map-pin-x	IconMapPinX
icon_entry_map_pin	map-pin	IconMapPin
icon_entry_map_pinned	map-pinned	IconMapPinned
icon_entry_map_plus	map-plus	IconMapPlus
icon_entry_map	map	IconMap
icon_entry_mars_stroke	mars-stroke	IconMarsStroke
icon_entry_mars	mars	IconMars
icon_entry_martini	martini	IconMartini
icon_entry_maximize_2	maximize-2	IconMaximize2
icon_entry_maximize	maximize	IconMaximize
icon_entry_medal	medal	IconMedal
icon_entry_megaphone_off	megaphone-off	IconMegaphoneOff
icon_entry_megaphone	megaphone	IconMegaphone
icon_entry_meh	meh	IconMeh
icon_entry_memory_stick	memory-stick	IconMemoryStick
icon_entry_menu	menu	IconMenu
icon_entry_merge	merge	IconMerge
icon_entry_message_circle_check	message-circle-check	IconMessageCircleCheck
icon_entry_message_circle_code	message-circle-code	IconMessageCircleCode
icon_entry_message_circle_dashed	message-circle-dashed	IconMessageCircleDashed
icon_entry_message_circle_heart	message-circle-heart	IconMessageCircleHeart
icon_entry_message_circle_more	message-circle-more	IconMessageCircleMore
icon_entry_message_circle_off	message-circle-off	IconMessageCircleOff
icon_entry_message_circle_plus	message-circle-plus	IconMessageCirclePlus
icon_entry_message_circle_question_mark	message-circle-question-mark	IconMessageCircleQuestionMark
icon_entry_message_circle_reply	message-circle-reply	IconMessageCircleReply
icon_entry_message_circle_warning	message-circle-warning	IconMessageCircleWarning
icon_entry_message_circle_x	message-circle-x	IconMessageCircleX
icon_entry_message_circle	message-circle	IconMessageCircle
icon_entry_message_square_check	message-square-check	IconMessageSquareCheck
icon_entry_message_square_code	message-square-code	IconMessageSquareCode
icon_entry_message_square_dashed	message-square-dashed	IconMessageSquareDashed
icon_entry_message_square_diff	message-square-diff	IconMessageSquareDiff
icon_entry_message_square_dot	message-square-dot	IconMessageSquareDot
icon_entry_message_square_heart	message-square-heart	IconMessageSquareHeart
icon_entry_message_square_lock	message-square-lock	IconMessageSquareLock
icon_entry_message_square_more	message-square-more	IconMessageSquareMore
icon_entry_message_square_off	message-square-off	IconMessageSquareOff
icon_entry_message_square_plus	message-square-plus	IconMessageSquarePlus
icon_entry_message_square_quote	message-square-quote	IconMessageSquareQuote
icon_entry_message_square_reply	message-square-reply	IconMessageSquareReply
icon_entry_message_square_share	message-square-share	IconMessageSquareShare
icon_entry_message_square_text	message-square-text	IconMessageSquareText
icon_entry_message_square_warning	message-square-warning	IconMessageSquareWarning
icon_entry_message_square_x	message-square-x	IconMessageSquareX
icon_entry_message_square	message-square	IconMessageSquare
icon_entry_messages_square	messages-square	IconMessagesSquare
icon_entry_metronome	metronome	IconMetronome
icon_entry_mic_off	mic-off	IconMicOff
icon_entry_mic_vocal	mic-vocal	IconMicVocal
icon_entry_mic	mic	IconMic
icon_entry_microchip	microchip	IconMicrochip
icon_entry_microscope	microscope	IconMicroscope
icon_entry_microwave	microwave	IconMicrowave
icon_entry_milestone	milestone	IconMilestone
icon_entry_milk_off	milk-off	IconMilkOff
icon_entry_milk	milk	IconMilk
icon_entry_minimize_2	minimize-2	IconMinimize2
icon_entry_minimize	minimize	IconMinimize
icon_entry_minus	minus	IconMinus
icon_entry_mirror_rectangular	mirror-rectangular	IconMirrorRectangular
icon_entry_mirror_round	mirror-round	IconMirrorRound
icon_entry_monitor_check	monitor-check	IconMonitorCheck
icon_entry_monitor_cloud	monitor-cloud	IconMonitorCloud
icon_entry_monitor_cog	monitor-cog	IconMonitorCog
icon_entry_monitor_dot	monitor-dot	IconMonitorDot
icon_entry_monitor_down	monitor-down	IconMonitorDown
icon_entry_monitor_off	monitor-off	IconMonitorOff
icon_entry_monitor_pause	monitor-pause	IconMonitorPause
icon_entry_monitor_play	monitor-play	IconMonitorPlay
icon_entry_monitor_smartphone	monitor-smartphone	IconMonitorSmartphone
icon_entry_monitor_speaker	monitor-speaker	IconMonitorSpeaker
icon_entry_monitor_stop	monitor-stop	IconMonitorStop
icon_entry_monitor_up	monitor-up	IconMonitorUp
icon_entry_monitor_x	monitor-x	IconMonitorX
icon_entry_monitor	monitor	IconMonitor
icon_entry_moon_star	moon-star	IconMoonStar
icon_entry_moon	moon	IconMoon
icon_entry_motorbike	motorbike	IconMotorbike
icon_entry_mountain_snow	mountain-snow	IconMountainSnow
icon_entry_mountain	mountain	IconMountain
icon_entry_mouse_left	mouse-left	IconMouseLeft
icon_entry_mouse_off	mouse-off	IconMouseOff
icon_entry_mouse_pointer_2_off	mouse-pointer-2-off	IconMousePointer2Off
icon_entry_mouse_pointer_2	mouse-pointer-2	IconMousePointer2
icon_entry_mouse_pointer_ban	mouse-pointer-ban	IconMousePointerBan
icon_entry_mouse_pointer_click	mouse-pointer-click	IconMousePointerClick
icon_entry_mouse_pointer	mouse-pointer	IconMousePointer
icon_entry_mouse_right	mouse-right	IconMouseRight
icon_entry_mouse	mouse	IconMouse
icon_entry_move_3d	move-3d	IconMove3d
icon_entry_move_diagonal_2	move-diagonal-2	IconMoveDiagonal2
icon_entry_move_diagonal	move-diagonal	IconMoveDiagonal
icon_entry_move_down_left	move-down-left	IconMoveDownLeft
icon_entry_move_down_right	move-down-right	IconMoveDownRight
icon_entry_move_down	move-down	IconMoveDown
icon_entry_move_horizontal	move-horizontal	IconMoveHorizontal
